Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;91;73.8832;101.147;77.2604;983;885;729;611;535;452;239;120;74;20;7;0;0;0;0;0;0;0;0;129.12;120;20.3855;22.3329;0;0;0;0;0;0;0;0;15;2349;2;1351;127;201;2082;0;1483;78;230;2506;0;1027;81;54;3328;0;103;359
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;92;80.8551;108.01;78.8127;996;948;772;661;531;428;306;208;176;81;60;59;59;58;56;53;53;51;7;116.696;118;19.5678;19.6112;3;3;3;0;0;0;0;0;130;2846;104;521;243;325;2765;161;497;96;496;2982;0;194;172;132;2975;0;33;704
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;93;94.0427;114.946;95.9233;893;809;735;621;528;480;428;364;258;254;246;214;214;213;200;199;198;198;194;121.785;120;41.1448;41.1673;6;3;2;0;0;0;0;0;345;2000;665;569;265;495;1726;879;461;283;782;1684;718;183;477;37;906;203;0;2698
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;94;78.6543;99.2292;93.8028;999;954;889;827;781;743;596;505;379;339;241;220;211;174;156;153;146;106;84;154.245;180;46.3358;53.0326;8;4;1;1;1;1;0;0;299;544;346;2544;111;600;357;306;2548;33;745;385;200;2451;63;119;1664;0;1054;1007
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;95;74.6514;99.0109;85.6498;987;933;819;747;652;578;493;361;232;129;39;36;35;35;13;8;0;0;0;152.781;118;37.0233;50.7439;0;0;0;0;0;0;0;0;161;1791;1;1722;169;294;1653;2;1756;139;340;1730;0;1603;171;281;2728;0;391;444
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;96;89.2474;101.92;97.1022;995;933;800;678;546;493;362;295;247;220;192;133;102;67;9;9;9;9;9;153.959;240;62.3804;99.9119;4;3;3;0;0;0;2;0;234;1196;165;1351;898;1029;912;98;1087;718;1246;921;26;1072;579;312;1589;0;42;1901
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;97;103.09;115.028;112.457;980;844;688;647;497;430;293;265;139;127;15;6;2;2;2;2;2;2;2;162.4;180;55.5868;58.3081;10;8;3;2;2;2;34;480;415;1566;1132;354;377;928;1282;1045;215;374;1139;1051;944;182;528;115;474;994;0;2261
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;98;107.152;118.378;121.522;915;858;730;670;632;601;523;505;375;368;263;253;244;157;99;95;43;43;28;189.376;231;47.9878;62.3393;5;5;4;0;0;0;0;821;204;927;1728;689;296;520;845;1701;583;195;723;813;1598;383;327;272;567;1838;108;1059
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\6\01.bmp;99;65.4742;92.2373;85.8364;1050;1003;903;826;676;634;497;435;333;304;251;177;127;93;30;29;29;0;0;164.319;180;27.9904;32.0845;0;0;0;0;0;0;0;0;10;1108;0;2592;134;133;1068;0;2601;42;135;1320;0;2358;31;60;3248;0;272;264
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;0;67.9735;90.7693;100.994;847;767;640;594;570;473;405;381;168;116;92;82;81;81;72;72;72;72;72;192.887;216;46.3016;46.7434;20;12;4;0;0;0;0;0;389;0;0;3006;449;607;0;0;2831;406;13;0;0;3231;600;0;0;0;3098;746
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;1;61.7388;89.4175;97.6439;1007;959;883;843;795;666;427;367;228;137;57;37;10;10;10;0;0;0;0;190.003;209;19.0318;26.8921;20;14;5;0;0;0;0;0;44;0;3;3779;18;392;0;19;3433;0;232;0;3;3609;0;208;0;0;3636;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;2;62.865;90.6717;97.5333;1081;1041;885;816;690;460;346;196;48;26;0;0;0;0;0;0;0;0;0;188.092;189;20.4193;20.4395;21;13;5;0;0;0;0;0;73;0;0;3728;43;392;0;0;3446;6;123;0;0;3663;58;45;0;0;3738;61
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;3;70.9448;95.2456;99.9142;940;861;776;744;717;667;558;494;294;269;183;162;146;143;125;123;57;53;30;177.356;214;49.5759;57.1834;13;9;4;0;0;0;0;0;241;0;0;3178;425;1191;0;0;2393;260;652;0;0;2892;300;83;0;4;3075;682
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;4;121.392;115.492;118.798;558;276;12;12;12;12;12;12;12;12;12;12;12;12;12;11;11;11;11;245.464;291;87.2129;52.9735;0;0;0;0;0;0;0;0;25;0;0;8;3811;33;0;0;0;3811;38;0;0;0;3806;19;0;5;0;3820
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;5;125.659;117.401;120.614;696;313;61;53;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253.555;0;82.2508;42.0173;0;0;0;0;0;0;0;0;180;0;0;0;3664;241;0;0;0;3603;36;0;0;0;3808;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;6;134.396;127.84;125.18;906;813;577;322;196;156;102;75;75;75;75;75;74;73;73;73;73;73;72;101.854;0;97.5328;47.6935;0;0;0;0;0;0;0;0;975;0;39;50;2780;1245;0;24;0;2575;587;0;8;0;3249;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;7;93.3486;117.836;103.196;814;673;640;609;494;493;474;473;462;448;437;425;347;294;213;150;113;91;86;145.173;149;42.5367;42.8008;4;2;1;0;0;0;43;0;739;0;224;318;2563;930;0;307;168;2439;602;0;185;271;2786;302;0;189;243;3110
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;8;117.499;126.506;122.389;1023;992;957;939;888;866;834;829;823;814;786;781;757;742;696;684;641;623;594;158.553;240;72.6953;95.5234;31;17;6;5;5;4;899;0;1354;0;749;1068;673;2447;0;888;251;258;2927;0;603;237;77;3061;0;470;313;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;9;158.181;144.648;132.129;812;685;504;431;372;354;300;276;274;264;257;257;257;250;248;247;197;195;137;57.8179;27;63.9745;62.8469;5;3;1;3;2;1;172;0;1062;0;1612;113;1057;1296;0;1934;17;597;1976;0;1460;16;392;714;0;1270;0;1860
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;10;61.898;89.2492;99.0877;992;948;869;807;743;689;610;538;424;359;276;173;14;12;0;0;0;0;0;192.218;209;18.7025;25.1293;17;10;5;0;0;0;0;0;94;0;0;3697;53;654;0;0;3118;72;87;0;0;3641;116;85;0;0;3610;149
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;11;63.7755;91.8874;99.2503;1047;998;827;810;626;587;347;294;224;120;50;38;0;0;0;0;0;0;0;189.559;184;16.0303;16.9672;19;12;4;0;0;0;0;0;0;0;0;3844;0;183;0;0;3661;0;0;0;0;3844;0;0;0;0;3844;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;12;62.0299;89.5416;100.056;1003;936;841;813;720;638;466;395;231;205;151;122;109;49;44;0;0;0;0;194.025;200;15.4734;16.5873;11;7;5;0;0;0;0;0;4;0;0;3840;0;428;0;0;3416;0;0;0;0;3844;0;0;0;0;3844;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;13;66.801;93.3018;99.7562;861;780;675;626;549;535;505;458;403;385;282;262;193;157;110;72;70;3;0;184.993;216;30.487;43.0932;15;10;4;0;0;0;0;0;406;0;12;3143;283;1238;0;0;2567;39;401;0;0;3413;30;0;0;0;3713;131
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;14;113.912;112.452;115.757;630;410;194;164;100;70;60;58;58;58;51;50;49;49;47;46;46;0;0;273.807;291;61.589;59.3548;3;1;1;0;0;0;0;0;16;0;0;479;3349;392;0;0;245;3207;232;0;0;339;3273;0;0;0;511;3333
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;15;123.243;115.771;119.724;589;262;20;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;290.29;330;43.3216;27.8517;0;0;0;0;0;0;0;0;1;0;0;0;3843;31;0;0;0;3813;0;0;0;0;3844;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;16;98.6975;114.716;108.406;845;624;477;393;354;331;310;291;280;277;267;231;161;154;154;153;140;140;139;174.375;0;98.803;126.987;3;3;2;0;0;0;0;0;698;0;0;308;2838;837;0;0;281;2726;360;0;0;347;3137;39;0;0;32;3773
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;17;83.6548;111.41;101.733;850;685;595;565;535;529;506;479;462;447;440;418;385;307;184;150;141;136;115;160.146;144;27.4795;31.8257;10;3;2;3;1;1;380;0;1491;0;53;518;1782;873;0;61;590;2320;781;0;61;722;2280;630;0;141;986;2087
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;18;90.1613;105.757;105.504;1005;964;868;811;730;691;626;561;548;498;389;375;346;328;301;296;293;240;211;173.35;211;50.5785;61.5078;31;15;5;3;3;1;348;0;721;0;196;2836;91;2158;0;173;1513;0;1658;0;40;2146;0;819;0;66;2959;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;19;139.971;133.911;124.274;878;756;610;552;531;507;496;471;464;444;435;435;427;364;344;316;258;255;203;86.7209;29;78.8042;85.7734;13;5;2;0;0;0;3;0;699;0;1300;618;1227;1434;0;1234;278;898;2580;0;699;239;326;1588;0;1431;326;499
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;20;63.0643;91.2323;99.5838;1069;995;876;820;716;635;398;361;249;179;56;0;0;0;0;0;0;0;0;190.889;195;15.7414;16.2693;15;13;5;0;0;0;0;0;200;0;0;3617;27;755;0;0;3050;39;1;0;0;3767;76;0;0;0;3764;80
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;21;64.9599;92.871;98.7664;1000;950;867;817;771;679;509;394;244;193;143;84;10;8;3;3;0;0;0;186.048;209;22.427;32.092;11;8;4;0;0;0;0;0;44;0;0;3783;17;859;0;0;2985;0;74;0;0;3770;0;0;0;0;3844;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;22;68.398;94.2206;99.9461;951;886;809;777;673;593;506;492;446;409;182;129;101;89;0;0;0;0;0;184.394;209;29.4562;38.2718;20;12;5;0;0;0;0;0;194;0;3;3527;120;1315;0;0;2525;4;295;0;0;3532;17;0;0;0;3844;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;23;66.2633;92.5596;98.9854;947;886;780;736;674;633;518;420;335;217;128;106;76;70;16;0;0;0;0;187.015;216;23.3603;37.2297;13;8;4;0;0;0;0;0;581;0;0;3079;184;1010;0;0;2805;29;114;0;0;3705;25;0;0;0;3844;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;24;82.7294;106.034;98.0182;1045;986;934;873;810;754;616;507;387;340;326;280;173;158;96;96;92;67;66;171.055;180;55.9557;56.6728;30;15;5;0;0;0;0;0;182;0;0;3153;509;1750;0;0;1710;384;966;0;0;2456;422;78;0;0;3324;442
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;25;101.778;113.95;108.045;739;521;383;337;314;311;305;300;300;300;292;259;236;229;175;110;109;105;102;200.078;330;100.14;120.581;5;4;3;0;0;0;0;0;344;0;1;658;2841;1028;0;0;229;2587;393;0;0;486;2965;44;0;0;666;3134
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;26;78.3179;106.98;100.72;866;743;675;652;629;609;572;555;539;534;442;297;150;102;66;66;57;57;57;167.243;166;19.4807;19.5203;1;1;0;0;0;0;196;0;1727;0;111;551;1455;424;0;113;946;2361;314;0;71;1210;2249;322;0;72;991;2459
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;27;119.305;130.732;130.46;1004;978;943;921;880;873;809;790;728;695;667;640;616;608;557;542;527;521;501;172.387;240;64.9747;83.7922;28;14;6;5;5;3;752;0;1525;0;609;916;794;2336;0;818;311;379;2484;0;720;545;95;2303;0;1016;522;3
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;28;102.859;113.344;115.805;1049;1013;953;948;902;867;788;764;752;724;667;644;565;554;535;528;473;413;380;187.046;240;60.8665;73.7268;40;18;5;5;5;3;0;0;1231;0;332;2104;177;2619;0;327;897;1;2625;0;297;922;0;1653;0;336;1855;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;29;122.213;127.624;124.18;1053;1024;995;939;887;835;806;784;762;741;645;599;574;545;483;477;457;444;400;150.955;240;86.2404;101.632;30;12;7;4;4;3;0;0;1126;0;754;902;1062;2330;0;930;144;440;2348;0;849;179;468;2644;0;512;368;320
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;30;78.7984;99.2739;100.732;944;833;756;680;634;623;591;534;497;439;421;384;305;240;161;150;147;134;114;165.931;211;49.676;65.3432;15;7;4;0;0;0;0;0;760;0;73;2692;319;1717;0;51;2004;72;1355;0;0;2418;71;272;0;8;3262;302
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;31;77.6462;99.3343;100.008;995;905;794;748;716;644;493;436;382;363;303;289;258;253;231;173;136;133;79;169.085;209;44.1297;58.8768;18;12;4;0;0;0;0;0;481;0;10;3198;155;1309;0;0;2532;3;812;0;0;3015;17;0;0;0;3844;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;32;73.5505;100.884;99.5393;986;939;820;772;680;610;497;441;418;345;174;164;155;116;67;67;61;9;0;174.255;182;28.7625;29.781;18;11;4;0;0;0;0;0;179;0;0;3316;349;1873;0;0;1913;58;735;0;0;2999;110;0;0;0;3844;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;33;76.685;104.412;95.6961;972;862;727;670;604;576;423;371;318;275;163;136;92;69;15;15;0;0;0;160.173;184;31.5668;39.5517;16;9;3;0;0;0;0;0;292;0;0;2694;858;1585;0;0;1683;576;540;0;0;2512;792;0;0;0;3388;456
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;34;83.5193;110.398;93.8031;1040;1004;952;919;836;801;630;578;476;373;306;210;81;79;41;18;0;0;0;143.885;148;33.1581;33.4126;39;15;5;1;1;1;0;0;699;0;0;2877;268;2940;0;0;843;61;1729;0;0;2026;89;0;0;0;3801;43
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;35;88.2771;111.369;103.244;1014;972;894;839;780;749;666;578;538;535;486;477;420;409;329;220;218;197;134;153.321;120;47.4797;57.7788;27;12;5;6;3;2;47;0;956;0;35;2210;643;2649;0;36;1148;11;2106;0;29;1684;25;305;0;624;2915;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;36;118.228;129.014;120.983;1011;902;789;727;674;651;619;584;581;560;527;496;487;470;410;387;380;368;294;124.555;40;68.4972;106.535;25;11;3;5;3;2;843;0;1759;0;332;911;842;2784;0;304;269;487;2298;0;116;181;1249;1832;0;852;320;840
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;37;130.276;132.371;124.325;945;882;780;739;670;580;537;532;503;483;474;429;385;362;360;356;343;342;315;86.0663;30;67.403;79.4574;14;8;2;3;2;1;134;0;905;0;352;494;2093;1797;0;373;81;1593;2551;0;151;0;1142;1433;0;910;0;1501
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;38;111.153;117.704;116.188;1045;993;842;792;726;650;598;574;481;446;412;361;298;293;282;271;249;218;205;141.957;30;80.8458;118.049;26;11;4;7;5;3;0;0;1232;0;115;1639;858;2653;0;66;694;431;3068;0;0;198;578;2111;0;493;589;651
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;39;141.148;138.804;132.861;871;756;454;308;279;226;212;198;196;190;190;185;179;167;159;153;150;144;143;58.0213;30;55.8741;55.1778;2;1;0;0;0;0;0;0;1268;0;194;238;2144;2394;0;143;13;1294;3213;0;30;0;601;762;0;351;0;2731
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;40;76.4043;97.6803;101.952;908;850;756;651;604;521;461;372;280;224;176;89;72;58;35;34;34;34;34;177.417;209;41.7533;51.4003;9;8;4;0;0;0;0;0;654;0;5;2995;190;1617;0;3;2145;79;882;0;0;2793;169;5;0;0;3507;332
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;41;85.3894;105.007;94.1168;1018;952;849;746;723;596;501;462;376;322;207;159;140;125;87;87;38;6;3;142.042;180;49.087;62.0663;22;10;5;0;0;0;0;0;742;0;26;3020;56;1336;0;12;2493;3;1558;0;0;2286;0;42;0;26;3776;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;42;80.0016;103.725;89.4537;1003;939;825;789;762;743;676;592;537;463;398;324;192;138;137;113;112;88;24;146.215;80;46.5113;80.9254;13;8;2;0;0;0;0;0;477;0;0;2633;734;1703;0;0;1581;560;143;0;0;2993;708;0;0;0;3206;638
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;43;89.1694;113.247;87.3387;1016;928;799;742;670;638;548;382;291;232;172;94;69;65;33;31;29;29;26;124.599;111;40.1191;42.3618;11;6;4;0;0;0;0;0;491;0;0;1713;1640;1988;0;0;665;1191;908;0;0;1287;1649;17;0;0;2567;1260
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;44;85.2599;111.581;87.981;1017;954;910;878;825;777;674;593;380;304;113;111;77;26;0;0;0;0;0;130.732;120;32.7748;34.4874;16;10;4;0;0;0;0;0;439;0;0;2584;821;2719;0;0;471;654;1264;0;0;1783;797;8;0;0;3153;683
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;45;96.8512;117.693;111.073;984;863;791;734;718;679;637;504;487;455;387;342;340;312;310;310;297;286;265;158.754;180;48.6888;53.1833;16;7;5;1;1;1;854;0;687;0;511;1569;1077;1796;0;716;636;696;1253;0;616;1198;777;1537;0;256;1500;551
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;46;110.396;121.856;112.569;982;884;718;691;618;548;491;405;385;372;334;321;275;249;219;208;132;130;91;105.969;40;64.4547;90.063;7;5;2;0;0;0;21;0;1100;0;13;1101;1630;1985;0;19;577;1263;808;0;5;1066;1965;436;0;19;748;2641
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;47;140.623;137.464;129.781;952;777;482;341;221;176;132;124;86;72;69;66;34;34;25;25;24;18;0;44.3863;30;29.218;29.6214;0;0;0;0;0;0;0;0;1549;0;148;7;2140;1894;0;89;6;1855;964;0;38;0;2842;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;48;147.52;141.696;137.463;708;361;151;100;15;15;15;15;13;13;13;12;12;12;12;12;12;12;12;26.3647;30;12.0297;12.8618;0;0;0;0;0;0;0;0;1209;0;38;0;2597;1849;0;4;0;1991;2106;0;0;0;1738;0;0;22;0;3822
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;49;146.935;141.145;137.105;687;526;264;148;113;63;0;0;0;0;0;0;0;0;0;0;0;0;0;25.674;30;8.95336;10.2648;0;0;0;0;0;0;0;0;949;0;0;0;2895;1271;0;0;0;2573;2029;0;0;0;1815;30;0;0;0;3814
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;50;87.3319;103.621;77.4136;1056;1013;946;906;802;741;667;617;588;548;461;401;379;365;277;232;201;159;102;105.917;85;33.7399;39.6992;5;4;3;0;0;0;0;0;536;0;61;2540;707;1459;0;20;2115;250;630;0;0;2892;322;3;0;0;3235;606
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;51;92.8371;106.84;71.289;1068;1023;942;912;878;860;820;767;708;663;580;534;438;350;207;154;153;80;60;87.5323;84;19.4103;19.6788;9;9;3;0;0;0;0;0;795;0;107;2139;803;1719;0;54;1772;299;1110;0;0;2503;231;583;0;0;3225;36
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;52;100.024;114.363;69.7261;888;848;783;757;728;678;618;584;563;535;496;489;435;401;382;349;287;253;232;85.2768;80;21.6952;22.3279;8;6;4;0;0;0;0;0;525;0;184;1169;1966;1062;0;119;1100;1563;513;0;0;1455;1876;216;0;0;1130;2498
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;53;92.8793;107.946;66.3338;1057;1028;979;928;852;802;727;703;627;570;476;457;331;327;311;254;202;188;176;84.9904;80;19.0122;19.6088;13;8;2;1;1;0;0;0;1125;0;87;1789;843;1612;0;97;1612;523;398;0;55;2524;867;265;0;0;2772;807
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;54;111.156;121.29;78.1145;809;721;623;581;522;489;459;430;403;373;275;257;256;256;187;183;182;178;122;82.4873;77;40.0815;39.8209;2;2;1;0;0;0;626;0;804;0;612;281;2147;642;0;778;298;2126;753;0;609;434;2048;766;0;777;514;1787
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;55;170.886;152.579;132.528;762;438;191;171;155;128;125;124;124;124;124;124;124;124;124;123;122;121;121;36.8179;29;26.3316;25.2771;0;0;0;0;0;0;192;0;491;0;435;3;2915;478;0;518;0;2848;361;0;461;0;3022;215;0;641;0;2988
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;56;174.444;156.074;134.171;680;530;194;142;131;66;66;61;61;60;56;56;56;56;56;56;56;56;56;33.8033;29;15.556;16.2809;0;0;0;0;0;0;0;0;211;0;1151;40;2442;292;0;637;32;2883;160;0;258;22;3404;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;57;137.978;134.123;104.473;859;714;502;389;300;253;249;227;214;214;205;204;204;204;204;193;193;192;182;52.512;51;16.4371;16.5065;0;0;0;0;0;0;0;0;754;0;342;0;2748;893;0;175;0;2776;1175;0;82;0;2587;0;0;13;0;3831
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;58;139.064;134.391;106.978;909;761;410;208;56;3;2;1;0;0;0;0;0;0;0;0;0;0;0;49.7638;52;8.14629;8.44772;0;0;0;0;0;0;0;0;1051;0;0;0;2793;1238;0;0;0;2606;0;0;0;0;3844;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;59;140.036;134.276;109.391;850;641;296;49;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.8866;52;11.4269;13.0479;0;0;0;0;0;0;0;0;771;0;0;0;3073;769;0;0;0;3075;213;0;0;0;3631;10;0;0;0;3834
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;60;90.283;106.603;72.1826;991;939;863;812;740;686;559;510;440;385;276;245;179;164;139;63;58;30;0;93.0245;85;16.1702;18.0523;2;2;2;0;0;0;0;0;686;0;0;1767;1391;1203;0;0;1308;1333;9;0;0;2221;1614;0;0;0;2337;1507
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;61;108.755;121.282;84.6087;972;836;761;699;641;620;600;574;564;530;487;471;439;434;383;338;314;313;308;82.0458;78;24.2103;24.2666;18;11;3;3;3;2;8;0;538;0;629;967;1710;1373;0;639;450;1382;1152;0;398;779;1515;1390;0;51;636;1767
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;62;100.344;110.603;84.6397;1009;982;944;928;897;861;817;762;696;605;565;545;520;507;488;484;469;416;375;89.1855;120;33.2926;45.9379;30;15;7;2;2;1;622;0;559;0;454;2332;499;2230;0;407;1135;72;1544;0;159;2038;103;1190;0;0;2636;18
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\60\01.bmp;63;119.641;126.13;98.7086;957;936;904;887;844;812;789;780;770;764;743;741;716;714;618;520;482;405;358;84.5747;60;45.9192;49.1986;27;12;4;3;2;2;876;0;1031;0;869;1057;887;1806;0;1336;496;206;1899;0;1074;693;178;2426;0;685;729;4
