Pop_ID,Patch_ID,Plant_Num,Pollinia_1_1,Pollinia_1_2,Pollinia_1_3,Pollinia_2_1,Pollinia_2_2,Pollinia_2_3,Pollinia_3_1,Pollinia_3_2,Pollinia_3_3,Average_Pollinia,Area_sq_m,Plants_present,Weevil_attack_Eggs,NLCD,Notes,Pop_Age_Stage,Pods_Seen,Date_Found,Date_Found_365,Latitude,Longitude,Transect_ID,Dist_city_center_km_Yonge_Bloor,Date_Revisited,Date_Revisited_365,Height_cm,Pods,Peduncles,Leaf_coll,Leaf_coll_binary,Seeds_coll,Seeds_coll_binary,Notes
AS069,MW056,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,8,7/25/2018,206,43.671068,-79.452408,South,3.72,9/9/2018,252,104,8,3,yes,1,yes,1,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,7,7/25/2018,206,43.671068,-79.452408,South,3.72,9/9/2018,252,78,2,5,yes,1,yes,1,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,8,7/25/2018,206,43.671068,-79.452408,South,3.72,9/9/2018,252,92,16,7,yes,1,yes,1,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,0,7/25/2018,206,43.671068,-79.452408,South,3.72,9/9/2018,252,NA,NA,NA,NA,0,NA,0,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS070,MW057,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,3,7/25/2018,206,43.67024,-79.462135,South,4.17,9/9/2018,252,57,5,3,yes,1,yes,1,>3 m between plants
AS070,MW057,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,0,7/25/2018,206,43.67024,-79.462135,South,4.17,9/9/2018,252,93,2,1,yes,1,yes,1,>3 m between plants
AS070,MW057,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,6,7/25/2018,206,43.67024,-79.462135,South,4.17,9/9/2018,252,112,4,4,yes,1,yes,1,>3 m between plants
AS070,MW057,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,1,7/25/2018,206,43.67024,-79.462135,South,4.17,9/9/2018,252,79,7,2,yes,1,yes,1,>3 m between plants
AS070,MW057,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,9,7/25/2018,206,43.67024,-79.462135,South,4.17,9/9/2018,252,95,12,5,yes,1,yes,1,>3 m between plants
AS071,MW058,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, High Intensity",58 Tarragona Blvd.,Not sure,0,7/25/2018,206,43.671812,-79.474258,South,4.79,9/9/2018,252,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS071,MW058,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, High Intensity",58 Tarragona Blvd.,Not sure,0,7/25/2018,206,43.671812,-79.474258,South,4.79,9/9/2018,252,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS071,MW058,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, High Intensity",58 Tarragona Blvd.,Not sure,0,7/25/2018,206,43.671812,-79.474258,South,4.79,9/9/2018,252,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS071,MW058,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, High Intensity",58 Tarragona Blvd.,Not sure,0,7/25/2018,206,43.671812,-79.474258,South,4.79,9/9/2018,252,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS071,MW058,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, High Intensity",58 Tarragona Blvd.,Not sure,0,7/25/2018,206,43.671812,-79.474258,South,4.79,9/9/2018,252,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS072,MW059,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,36,N,"Developed, High Intensity
Developed, Medium Intensity","55, 57 Hager Ave. Patch at #69 were not planted by current owners.",Late,0,7/25/2018,206,43.670454,-79.482484,South,5.17,9/9/2018,252,77,1,1,yes,1,yes,1,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
AS072,MW059,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,36,N,"Developed, High Intensity
Developed, Medium Intensity","55, 57 Hager Ave. Patch at #69 were not planted by current owners.",Late,0,7/25/2018,206,43.670454,-79.482484,South,5.17,9/9/2018,252,NA,NA,NA,NA,0,NA,0,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
AS072,MW059,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,36,N,"Developed, High Intensity
Developed, Medium Intensity","55, 57 Hager Ave. Patch at #69 were not planted by current owners.",Late,1,7/25/2018,206,43.670454,-79.482484,South,5.17,9/9/2018,252,NA,NA,NA,NA,0,NA,0,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
AS072,MW059,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,36,N,"Developed, High Intensity
Developed, Medium Intensity","55, 57 Hager Ave. Patch at #69 were not planted by current owners.",Late,1,7/25/2018,206,43.670454,-79.482484,South,5.17,9/9/2018,252,NA,NA,NA,NA,0,NA,0,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
AS072,MW059,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,36,N,"Developed, High Intensity
Developed, Medium Intensity","55, 57 Hager Ave. Patch at #69 were not planted by current owners.",Late,0,7/25/2018,206,43.670454,-79.482484,South,5.17,9/9/2018,252,NA,NA,NA,NA,0,NA,0,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
AS073,MW060,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,N,"Developed, Medium Intensity
Developed, Open Space
Deciduous Forest","25 Canerouth Dr, Etobicoke. Not sure if planted.",Not sure,0,7/27/2018,208,43.646988,-79.583587,North,10.15,9/12/2018,255,NA,NA,NA,NA,0,NA,0,None of the gardens had milkweed; might have missed it
AS073,MW060,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,N,"Developed, Medium Intensity
Developed, Open Space
Deciduous Forest","25 Canerouth Dr, Etobicoke. Not sure if planted.",Not sure,0,7/27/2018,208,43.646988,-79.583587,North,10.15,9/12/2018,255,NA,NA,NA,NA,0,NA,0,None of the gardens had milkweed; might have missed it
AS073,MW060,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,N,"Developed, Medium Intensity
Developed, Open Space
Deciduous Forest","25 Canerouth Dr, Etobicoke. Not sure if planted.",Not sure,0,7/27/2018,208,43.646988,-79.583587,North,10.15,9/12/2018,255,NA,NA,NA,NA,0,NA,0,None of the gardens had milkweed; might have missed it
AS073,MW060,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,N,"Developed, Medium Intensity
Developed, Open Space
Deciduous Forest","25 Canerouth Dr, Etobicoke. Not sure if planted.",Not sure,0,7/27/2018,208,43.646988,-79.583587,North,10.15,9/12/2018,255,NA,NA,NA,NA,0,NA,0,None of the gardens had milkweed; might have missed it
AS073,MW060,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,N,"Developed, Medium Intensity
Developed, Open Space
Deciduous Forest","25 Canerouth Dr, Etobicoke. Not sure if planted.",Not sure,0,7/27/2018,208,43.646988,-79.583587,North,10.15,9/12/2018,255,NA,NA,NA,NA,0,NA,0,None of the gardens had milkweed; might have missed it
AS074,MW061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,265,N,"Grassland/Herbaceous
Developed, High Intensity
Barren Land",Lot to be developed. Extends south on Satellite Dr.,Mid-Late,3,7/27/2018,208,43.654607,-79.607519,North,11.33,9/12/2018,255,95,4,3,yes,1,yes,1,
AS074,MW061,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,265,N,"Grassland/Herbaceous
Developed, High Intensity
Barren Land",Lot to be developed. Extends south on Satellite Dr.,Mid-Late,3,7/27/2018,208,43.654607,-79.607519,North,11.33,9/12/2018,255,84,4,4,yes,1,yes,1,
AS074,MW061,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,265,N,"Grassland/Herbaceous
Developed, High Intensity
Barren Land",Lot to be developed. Extends south on Satellite Dr.,Mid-Late,6,7/27/2018,208,43.654607,-79.607519,North,11.33,9/12/2018,255,71,1,1,yes,1,yes,1,
AS074,MW061,4,1,0,0,NA,NA,NA,NA,NA,NA,0.33,9000,265,N,"Grassland/Herbaceous
Developed, High Intensity
Barren Land",Lot to be developed. Extends south on Satellite Dr.,Mid-Late,0,7/27/2018,208,43.654607,-79.607519,North,11.33,9/12/2018,255,94,7,4,yes,1,yes,1,
AS074,MW061,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,265,N,"Grassland/Herbaceous
Developed, High Intensity
Barren Land",Lot to be developed. Extends south on Satellite Dr.,Mid-Late,0,7/27/2018,208,43.654607,-79.607519,North,11.33,9/12/2018,255,70,2,3,yes,1,yes,1,
AS075,MW062,1,0,1,2,0,0,0,1,1,0,0.56,6000,100,N,"Grassland/Herbaceous
Deciduous Forest",Just north of overpass on trail. Patch on left side of trail and further down on right side. Many ants seen. Weevils present at waypoint.,Mid-Late,0,7/27/2018,208,43.651476,-79.617876,North,11.85,9/12/2018,255,110,1,3,yes,1,yes,1,
AS075,MW062,2,2,2,3,0,1,2,1,1,2,1.56,6000,100,N,"Grassland/Herbaceous
Deciduous Forest",Just north of overpass on trail. Patch on left side of trail and further down on right side. Many ants seen. Weevils present at waypoint.,Mid-Late,0,7/27/2018,208,43.651476,-79.617876,North,11.85,9/12/2018,255,104,2,2,yes,1,yes,1,
AS075,MW062,3,2,1,1,3,1,1,0,1,0,1.11,6000,100,N,"Grassland/Herbaceous
Deciduous Forest",Just north of overpass on trail. Patch on left side of trail and further down on right side. Many ants seen. Weevils present at waypoint.,Mid-Late,0,7/27/2018,208,43.651476,-79.617876,North,11.85,9/12/2018,255,110,1,2,yes,1,yes,1,
AS075,MW062,4,1,4,2,2,0,0,0,0,0,1,6000,100,N,"Grassland/Herbaceous
Deciduous Forest",Just north of overpass on trail. Patch on left side of trail and further down on right side. Many ants seen. Weevils present at waypoint.,Mid-Late,0,7/27/2018,208,43.651476,-79.617876,North,11.85,9/12/2018,255,97,7,3,yes,1,yes,1,
AS075,MW062,5,0,1,1,2,2,2,1,0,1,1.11,6000,100,N,"Grassland/Herbaceous
Deciduous Forest",Just north of overpass on trail. Patch on left side of trail and further down on right side. Many ants seen. Weevils present at waypoint.,Mid-Late,0,7/27/2018,208,43.651476,-79.617876,North,11.85,9/12/2018,255,120,4,3,yes,1,yes,1,
AS076,MW063,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,36,N,"Developed, High Intensity
Scrub/Shrub",,Late,0,7/27/2018,208,43.63776,-79.635241,North,12.78,9/12/2018,255,NA,NA,NA,NA,0,NA,0,No milkweed; may have been mown
AS076,MW063,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,36,N,"Developed, High Intensity
Scrub/Shrub",,Late,0,7/27/2018,208,43.63776,-79.635241,North,12.78,9/12/2018,255,NA,NA,NA,NA,0,NA,0,No milkweed; may have been mown
AS076,MW063,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,36,N,"Developed, High Intensity
Scrub/Shrub",,Late,0,7/27/2018,208,43.63776,-79.635241,North,12.78,9/12/2018,255,NA,NA,NA,NA,0,NA,0,No milkweed; may have been mown
AS076,MW063,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,36,N,"Developed, High Intensity
Scrub/Shrub",,Late,20,7/27/2018,208,43.63776,-79.635241,North,12.78,9/12/2018,255,NA,NA,NA,NA,0,NA,0,No milkweed; may have been mown
AS076,MW063,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,36,N,"Developed, High Intensity
Scrub/Shrub",,Late,0,7/27/2018,208,43.63776,-79.635241,North,12.78,9/12/2018,255,NA,NA,NA,NA,0,NA,0,No milkweed; may have been mown
AS077,MW064,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,200,N,"Grassland/Herbaceous
Developed, High Intensity
Barren Land","On left side, going to SportZone. Much herbivory observed. Many weevil attacks observed. Population expands to Matheson Blvd, just north and south of 403 overpass. (That area not included in total area and pop size columns.)",Early-Late,3,7/27/2018,208,43.628807,-79.652009,North,13.69,9/12/2018,255,64,3,2,yes,1,yes,1,"some pods at this location already opening on their own, many very brown"
AS077,MW064,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,200,N,"Grassland/Herbaceous
Developed, High Intensity
Barren Land","On left side, going to SportZone. Much herbivory observed. Many weevil attacks observed. Population expands to Matheson Blvd, just north and south of 403 overpass. (That area not included in total area and pop size columns.)",Early-Late,9,7/27/2018,208,43.628807,-79.652009,North,13.69,9/12/2018,255,84,6,5,yes,1,yes,1,"some pods at this location already opening on their own, many very brown"
AS077,MW064,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,200,Y,"Grassland/Herbaceous
Developed, High Intensity
Barren Land","On left side, going to SportZone. Much herbivory observed. Many weevil attacks observed. Population expands to Matheson Blvd, just north and south of 403 overpass. (That area not included in total area and pop size columns.)",Early-Late,3,7/27/2018,208,43.628807,-79.652009,North,13.69,9/12/2018,255,89,6,4,yes,1,yes,1,"some pods at this location already opening on their own, many very brown"
AS077,MW064,4,0,1,0,0,0,0,NA,NA,NA,0.17,1250,200,Y,"Grassland/Herbaceous
Developed, High Intensity
Barren Land","On left side, going to SportZone. Much herbivory observed. Many weevil attacks observed. Population expands to Matheson Blvd, just north and south of 403 overpass. (That area not included in total area and pop size columns.)",Early-Late,0,7/27/2018,208,43.628807,-79.652009,North,13.69,9/12/2018,255,94,2,2,yes,1,yes,1,"some pods at this location already opening on their own, many very brown"
AS077,MW064,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,200,N,"Grassland/Herbaceous
Developed, High Intensity
Barren Land","On left side, going to SportZone. Much herbivory observed. Many weevil attacks observed. Population expands to Matheson Blvd, just north and south of 403 overpass. (That area not included in total area and pop size columns.)",Early-Late,0,7/27/2018,208,43.628807,-79.652009,North,13.69,9/12/2018,255,99,4,7,yes,1,yes,1,"some pods at this location already opening on their own, many very brown"
AS078,MW065,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,N,"Developed, High Intensity
(Seeded field that looked razed for construction- cropland?)",By concrete curb near grass island.,Not sure,0,7/27/2018,208,43.626304,-79.673743,North,14.79,9/12/2018,255,38,0,0,yes,1,no,0,
AS078,MW065,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,N,"Developed, High Intensity
(Seeded field that looked razed for construction- cropland?)",By concrete curb near grass island.,Not sure,0,7/27/2018,208,43.626304,-79.673743,North,14.79,9/12/2018,255,42,0,0,yes,1,no,0,
AS079,MW066,1,3,3,3,2,4,3,3,2,5,3.11,20000,50,N,"Developed, High Intensity
(Seeded field that looked razed for construction- cropland?)",May be developed soon.,Early-Late,3,7/27/2018,208,43.618104,-79.701542,North,16.25,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"No milkweed seen, may have been mown?"
AS079,MW066,2,0,0,2,0,0,0,1,2,5,1.11,20000,50,N,"Developed, High Intensity
(Seeded field that looked razed for construction- cropland?)",May be developed soon.,Early-Late,8,7/27/2018,208,43.618104,-79.701542,North,16.25,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"No milkweed seen, may have been mown?"
AS079,MW066,3,1,1,0,NA,NA,NA,NA,NA,NA,0.67,20000,50,N,"Developed, High Intensity
(Seeded field that looked razed for construction- cropland?)",May be developed soon.,Early-Late,0,7/27/2018,208,43.618104,-79.701542,North,16.25,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"No milkweed seen, may have been mown?"
AS079,MW066,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,50,N,"Developed, High Intensity
(Seeded field that looked razed for construction- cropland?)",May be developed soon.,Early-Late,0,7/27/2018,208,43.618104,-79.701542,North,16.25,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"No milkweed seen, may have been mown?"
AS079,MW066,5,2,3,1,3,3,1,NA,NA,NA,2.17,20000,50,N,"Developed, High Intensity
(Seeded field that looked razed for construction- cropland?)",May be developed soon.,Early-Late,0,7/27/2018,208,43.618104,-79.701542,North,16.25,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"No milkweed seen, may have been mown?"
AS080,MW067,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,24,N,"Developed, Medium Intensity",Overgrown garden,Late,1,7/27/2018,208,43.613475,-79.705867,North,16.52,9/28/2018,271,NA,NA,NA,yes,1,yes,1,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
AS080,MW067,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,24,N,"Developed, Medium Intensity",Overgrown garden,Late,1,7/27/2018,208,43.613475,-79.705867,North,16.52,9/28/2018,271,NA,NA,NA,yes,1,yes,1,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
AS080,MW067,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,24,N,"Developed, Medium Intensity",Overgrown garden,Late,2,7/27/2018,208,43.613475,-79.705867,North,16.52,9/28/2018,271,NA,NA,NA,yes,1,yes,1,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
AS080,MW067,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,24,N,"Developed, Medium Intensity",Overgrown garden,Late,0,7/27/2018,208,43.613475,-79.705867,North,16.52,9/28/2018,271,NA,NA,NA,yes,1,yes,1,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
AS080,MW067,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,24,N,"Developed, Medium Intensity",Overgrown garden,Late,0,7/27/2018,208,43.613475,-79.705867,North,16.52,9/28/2018,271,NA,NA,NA,yes,1,yes,1,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
AS081,MW068,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,36,Y,"Developed, Open Space
Deciduous Forest",Extends 90m from path leading to Tillsdown Dr to where it meets longer path parallel to river.,Late,0,7/27/2018,208,43.595802,-79.719547,North,17.45,9/12/2018,255,99,3,3,yes,1,yes,1,
AS081,MW068,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,36,N,"Developed, Open Space
Deciduous Forest",Extends 90m from path leading to Tillsdown Dr to where it meets longer path parallel to river.,Late,0,7/27/2018,208,43.595802,-79.719547,North,17.45,9/12/2018,255,112,3,2,yes,1,yes,1,
AS081,MW068,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,36,N,"Developed, Open Space
Deciduous Forest",Extends 90m from path leading to Tillsdown Dr to where it meets longer path parallel to river.,Late,3,7/27/2018,208,43.595802,-79.719547,North,17.45,9/12/2018,255,86,2,2,yes,1,yes,1,
AS081,MW068,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,36,Y,"Developed, Open Space
Deciduous Forest",Extends 90m from path leading to Tillsdown Dr to where it meets longer path parallel to river.,Late,2,7/27/2018,208,43.595802,-79.719547,North,17.45,9/12/2018,255,90,2,2,yes,1,yes,1,
AS081,MW068,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,36,Y,"Developed, Open Space
Deciduous Forest",Extends 90m from path leading to Tillsdown Dr to where it meets longer path parallel to river.,Late,0,7/27/2018,208,43.595802,-79.719547,North,17.45,9/12/2018,255,93,4,2,yes,1,yes,1,
AS082,MW069,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Grassland/Herbaceous
Developed, High Intensity",Erin Mills Bus Station,Late,0,7/27/2018,208,43.553597,-79.699608,South,17.45,9/14/2018,257,89,3,2,yes,1,yes,1,Only found 4 plants
AS082,MW069,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,Y,"Grassland/Herbaceous
Developed, High Intensity",Erin Mills Bus Station,Late,6,7/27/2018,208,43.553597,-79.699608,South,17.45,9/14/2018,257,88,2,3,yes,1,yes,1,Only found 4 plants
AS082,MW069,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Grassland/Herbaceous
Developed, High Intensity",Erin Mills Bus Station,Late,0,7/27/2018,208,43.553597,-79.699608,South,17.45,9/14/2018,257,94,0,0,yes,1,no,0,Only found 4 plants
AS082,MW069,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Grassland/Herbaceous
Developed, High Intensity",Erin Mills Bus Station,Late,4,7/27/2018,208,43.553597,-79.699608,South,17.45,9/14/2018,257,82,0,0,yes,1,no,0,Only found 4 plants
AS082,MW069,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Grassland/Herbaceous
Developed, High Intensity",Erin Mills Bus Station,Late,0,7/27/2018,208,43.553597,-79.699608,South,17.45,9/14/2018,257,NA,NA,NA,NA,0,NA,0,
AS083,MW070,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Developed, Medium Intensity",5849 Glen Erin Dr. Extends to 2573 Quail Run.,Late,1,7/30/2018,211,43.571026,-79.733337,North,18.59,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS083,MW070,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Developed, Medium Intensity",5849 Glen Erin Dr. Extends to 2573 Quail Run.,Late,5,7/30/2018,211,43.571026,-79.733337,North,18.59,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS083,MW070,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Developed, Medium Intensity",5849 Glen Erin Dr. Extends to 2573 Quail Run.,Late,0,7/30/2018,211,43.571026,-79.733337,North,18.59,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS083,MW070,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Developed, Medium Intensity",5849 Glen Erin Dr. Extends to 2573 Quail Run.,Late,0,7/30/2018,211,43.571026,-79.733337,North,18.59,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS083,MW070,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,24,N,"Developed, Medium Intensity",5849 Glen Erin Dr. Extends to 2573 Quail Run.,Late,11,7/30/2018,211,43.571026,-79.733337,North,18.59,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS084,MW071,1,1,0,1,4,1,1,NA,NA,NA,1.33,5,11,Y,"Developed, Medium Intensity",2613 Burnford Dr,Mid-Late,0,7/30/2018,211,43.564655,-79.720469,North,18.13,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS084,MW071,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,N,"Developed, Medium Intensity",2613 Burnford Dr,Mid-Late,0,7/30/2018,211,43.564655,-79.720469,North,18.13,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS084,MW071,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,N,"Developed, Medium Intensity",2613 Burnford Dr,Mid-Late,1,7/30/2018,211,43.564655,-79.720469,North,18.13,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS084,MW071,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,Y,"Developed, Medium Intensity",2613 Burnford Dr,Mid-Late,0,7/30/2018,211,43.564655,-79.720469,North,18.13,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS084,MW071,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,N,"Developed, Medium Intensity",2613 Burnford Dr,Mid-Late,0,7/30/2018,211,43.564655,-79.720469,North,18.13,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Nobody answered door. Milkweed still present.
AS085,MW072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,175,N,"Developed, High Intensity
Shrub/Scrub",Alongside railroad tracks. Several misshapen/warped plants observed.,Late,11,7/30/2018,211,43.5789,-79.713398,North,17.47,9/12/2018,255,71,9,4,yes,1,yes,1,
AS085,MW072,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,175,N,"Developed, High Intensity
Shrub/Scrub",Alongside railroad tracks. Several misshapen/warped plants observed.,Late,0,7/30/2018,211,43.5789,-79.713398,North,17.47,9/12/2018,255,63,3,3,yes,1,yes,1,
AS085,MW072,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,175,N,"Developed, High Intensity
Shrub/Scrub",Alongside railroad tracks. Several misshapen/warped plants observed.,Late,0,7/30/2018,211,43.5789,-79.713398,North,17.47,9/12/2018,255,104,10,4,yes,1,yes,1,
AS085,MW072,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,175,Y,"Developed, High Intensity
Shrub/Scrub",Alongside railroad tracks. Several misshapen/warped plants observed.,Late,0,7/30/2018,211,43.5789,-79.713398,North,17.47,9/12/2018,255,74,18,7,yes,1,yes,1,"plants 4, 5 < 3m apart"
AS085,MW072,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,175,N,"Developed, High Intensity
Shrub/Scrub",Alongside railroad tracks. Several misshapen/warped plants observed.,Late,3,7/30/2018,211,43.5789,-79.713398,North,17.47,9/12/2018,255,55,6,4,yes,1,yes,1,"plants 4, 5 < 3m apart"
