Year,Pop_ID,Patch_ID,Plant_Num,Latitude,Longitude,Area_sq_m_2018,Plants_present_2018,City_dist,Transect_ID,Date,Height,Viable_Pods Produced,Aborted_Pods,Peduncles,Collected_pod_length,Other_pod_lengths,Collected_pod_width,Collected_pod_seed_number,Collected_pod_seed_weight,Notes
2018,AS055,MW042,5,43.664067,-79.577284,10,11,9.83,North,9/12/2018,102,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS056,MW043,1,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS056,MW043,2,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS056,MW043,3,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS056,MW043,4,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS056,MW043,5,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS057,MW044,1,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,103,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS057,MW044,2,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,60,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS057,MW044,3,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,44,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS057,MW044,4,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,34,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS057,MW044,5,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS058,MW045,1,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,124,8,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS058,MW045,2,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,117,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS058,MW045,3,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,101,6,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS058,MW045,4,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,85,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS058,MW045,5,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,123,7,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS059,MW046,1,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,160,6,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS059,MW046,2,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,166,5,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS059,MW046,3,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,150,2,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS059,MW046,4,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,170,6,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS059,MW046,5,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,155,8,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS060,MW047,1,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,90,3,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS060,MW047,2,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,71,1,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS060,MW047,3,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,104,7,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS060,MW047,4,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,81,4,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS060,MW047,5,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,82,5,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS061,MW048,1,43.530493,-79.738194,1,1,19.88,Rural,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Couldn't find plant; didn't visit site originally so maybe just missed it
2018,AS062,MW049,1,43.534939,-79.732912,40,72,19.51,South,9/14/2018,92,4,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS062,MW049,2,43.534939,-79.732912,40,72,19.51,South,9/14/2018,102,15,Did_not_measure,8,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS062,MW049,3,43.534939,-79.732912,40,72,19.51,South,9/14/2018,93,9,Did_not_measure,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS062,MW049,4,43.534939,-79.732912,40,72,19.51,South,9/14/2018,96,7,Did_not_measure,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS062,MW049,5,43.534939,-79.732912,40,72,19.51,South,9/14/2018,86,9,Did_not_measure,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS063,MW050,1,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS063,MW050,2,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS063,MW050,3,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS063,MW050,4,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS063,MW050,5,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS064,MW051,1,43.669676,-79.422881,900,25,2.29,South,9/8/2018,53,8,Did_not_measure,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS064,MW051,2,43.669676,-79.422881,900,25,2.29,South,9/8/2018,104,3,Did_not_measure,9,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS064,MW051,3,43.669676,-79.422881,900,25,2.29,South,9/8/2018,117,2,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS064,MW051,4,43.669676,-79.422881,900,25,2.29,South,9/8/2018,111,2,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS064,MW051,5,43.669676,-79.422881,900,25,2.29,South,9/8/2018,122,7,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS065,MW052,1,43.680726,-79.411251,1,2,2.27,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants removed from site (garden)
2018,AS065,MW052,2,43.680726,-79.411251,1,2,2.27,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants removed from site (garden)
2018,AS066,MW053,1,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS066,MW053,2,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS066,MW053,3,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS066,MW053,4,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS066,MW053,5,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,1,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,2,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,3,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,4,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,5,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,1,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,2,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,3,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,4,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,5,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,1,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,55,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,2,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,104,8,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,3,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,78,2,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,4,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,92,16,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,5,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
2018,AS070,MW057,1,43.67024,-79.462135,30000,170,4.17,South,9/9/2018,57,5,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,>3 m between plants
2018,AS070,MW057,2,43.67024,-79.462135,30000,170,4.17,South,9/9/2018,93,2,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,>3 m between plants
2018,AS070,MW057,3,43.67024,-79.462135,30000,170,4.17,South,9/9/2018,112,4,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,>3 m between plants
2018,AS070,MW057,4,43.67024,-79.462135,30000,170,4.17,South,9/9/2018,79,7,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,>3 m between plants
2018,AS070,MW057,5,43.67024,-79.462135,30000,170,4.17,South,9/9/2018,95,12,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,>3 m between plants
2018,AS071,MW058,1,43.671812,-79.474258,2,10,4.79,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS071,MW058,2,43.671812,-79.474258,2,10,4.79,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS071,MW058,3,43.671812,-79.474258,2,10,4.79,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS071,MW058,4,43.671812,-79.474258,2,10,4.79,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS071,MW058,5,43.671812,-79.474258,2,10,4.79,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS072,MW059,1,43.670454,-79.482484,250,36,5.17,South,9/9/2018,77,1,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
2018,AS072,MW059,2,43.670454,-79.482484,250,36,5.17,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
2018,AS072,MW059,3,43.670454,-79.482484,250,36,5.17,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
2018,AS072,MW059,4,43.670454,-79.482484,250,36,5.17,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
2018,AS072,MW059,5,43.670454,-79.482484,250,36,5.17,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue"
2018,AS073,MW060,1,43.646988,-79.583587,1,5,10.15,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,None of the gardens had milkweed; might have missed it
2018,AS073,MW060,2,43.646988,-79.583587,1,5,10.15,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,None of the gardens had milkweed; might have missed it
2018,AS073,MW060,3,43.646988,-79.583587,1,5,10.15,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,None of the gardens had milkweed; might have missed it
2018,AS073,MW060,4,43.646988,-79.583587,1,5,10.15,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,None of the gardens had milkweed; might have missed it
2018,AS073,MW060,5,43.646988,-79.583587,1,5,10.15,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,None of the gardens had milkweed; might have missed it
2018,AS074,MW061,1,43.654607,-79.607519,9000,265,11.33,North,9/12/2018,95,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS074,MW061,2,43.654607,-79.607519,9000,265,11.33,North,9/12/2018,84,4,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS074,MW061,3,43.654607,-79.607519,9000,265,11.33,North,9/12/2018,71,1,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS074,MW061,4,43.654607,-79.607519,9000,265,11.33,North,9/12/2018,94,7,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS074,MW061,5,43.654607,-79.607519,9000,265,11.33,North,9/12/2018,70,2,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS075,MW062,1,43.651476,-79.617876,6000,100,11.85,North,9/12/2018,110,1,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS075,MW062,2,43.651476,-79.617876,6000,100,11.85,North,9/12/2018,104,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS075,MW062,3,43.651476,-79.617876,6000,100,11.85,North,9/12/2018,110,1,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS075,MW062,4,43.651476,-79.617876,6000,100,11.85,North,9/12/2018,97,7,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS075,MW062,5,43.651476,-79.617876,6000,100,11.85,North,9/12/2018,120,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS076,MW063,1,43.63776,-79.635241,60,36,12.78,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No milkweed; may have been mown
2018,AS076,MW063,2,43.63776,-79.635241,60,36,12.78,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No milkweed; may have been mown
2018,AS076,MW063,3,43.63776,-79.635241,60,36,12.78,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No milkweed; may have been mown
2018,AS076,MW063,4,43.63776,-79.635241,60,36,12.78,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No milkweed; may have been mown
2018,AS076,MW063,5,43.63776,-79.635241,60,36,12.78,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No milkweed; may have been mown
2018,AS077,MW064,1,43.628807,-79.652009,1250,200,13.69,North,9/12/2018,64,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"some pods at this location already opening on their own, many very brown"
2018,AS077,MW064,2,43.628807,-79.652009,1250,200,13.69,North,9/12/2018,84,6,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"some pods at this location already opening on their own, many very brown"
2018,AS077,MW064,3,43.628807,-79.652009,1250,200,13.69,North,9/12/2018,89,6,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"some pods at this location already opening on their own, many very brown"
2018,AS077,MW064,4,43.628807,-79.652009,1250,200,13.69,North,9/12/2018,94,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"some pods at this location already opening on their own, many very brown"
2018,AS077,MW064,5,43.628807,-79.652009,1250,200,13.69,North,9/12/2018,99,4,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"some pods at this location already opening on their own, many very brown"
2018,AS078,MW065,1,43.626304,-79.673743,1,2,14.79,North,9/12/2018,38,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS078,MW065,2,43.626304,-79.673743,1,2,14.79,North,9/12/2018,42,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS079,MW066,1,43.618104,-79.701542,20000,50,16.25,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"No milkweed seen, may have been mown?"
2018,AS079,MW066,2,43.618104,-79.701542,20000,50,16.25,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"No milkweed seen, may have been mown?"
2018,AS079,MW066,3,43.618104,-79.701542,20000,50,16.25,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"No milkweed seen, may have been mown?"
2018,AS079,MW066,4,43.618104,-79.701542,20000,50,16.25,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"No milkweed seen, may have been mown?"
